x,newlib,openlibm,matlab,maple,mpfr64,mpfr128,crlibm,intel-mkl,libmcr,mathematica,
0.000000e+00,0,0,0,0,0,0,0,0,0,0,
1.570796e+00,1,1,1,4364452196894661638,0,0,1,1,1,7734036154451626,
1.047198e+00,1,1,1,0,0,0,1,1,1,0,
5.235988e-01,1,1,1,140165,0,0,1,1,1,140165,
7.853982e-01,1,1,1,121170,0,0,1,1,1,121170,
3.926991e-01,0,0,0,101662,0,0,0,0,0,101662,
6.283185e-01,1,1,1,225654,0,0,1,1,1,225654,
3.141593e-01,0,0,0,43653,0,0,0,0,0,43653,
2.617994e-01,1,1,1,98465,0,0,1,1,1,98465,
1.000000e+22,1,1,1,not_finite,0,0,1,1,1,43785,
